"model","aic","deviance","year_df","has_holiday","spline_fun","df","data_split"
"bs_1_6_6_hum_temp_pm10_no2_without_holiday",566.632589291079,81.799259916473,1,FALSE,"bs",6,"mean"
"bs_1_6_6_hum_temp_pm10_no2_without_holiday",566.632589291079,81.799259916473,1,FALSE,"bs",6,"mean"
"bs_1_7_7_hum_temp_pm10_no2_without_holiday",566.632589291079,81.799259916473,1,FALSE,"bs",7,"mean"
"bs_1_7_7_hum_temp_pm10_no2_without_holiday",566.632589291079,81.799259916473,1,FALSE,"bs",7,"mean"
"ns_5_2_2_hum_temp_no2_without_holiday",566.659290291024,75.8259609164181,5,FALSE,"ns",2,"min"
"ns_5_2_2_hum_temp_no2_without_holiday",566.659290291024,75.8259609164181,5,FALSE,"ns",2,"min"
"ns_5_3_3_hum_temp_no2_without_holiday",566.659290291024,75.8259609164181,5,FALSE,"ns",3,"min"
"ns_5_3_3_hum_temp_no2_without_holiday",566.659290291024,75.8259609164181,5,FALSE,"ns",3,"min"
"ns_5_4_4_hum_temp_no2_without_holiday",566.659290291024,75.8259609164181,5,FALSE,"ns",4,"min"
"ns_5_4_4_hum_temp_no2_without_holiday",566.659290291024,75.8259609164181,5,FALSE,"ns",4,"min"
"ns_5_5_5_hum_temp_no2_without_holiday",566.659290291024,75.8259609164181,5,FALSE,"ns",5,"min"
"ns_5_5_5_hum_temp_no2_without_holiday",566.659290291024,75.8259609164181,5,FALSE,"ns",5,"min"
"ns_5_6_6_hum_temp_no2_without_holiday",566.659290291024,75.8259609164181,5,FALSE,"ns",6,"min"
"ns_5_6_6_hum_temp_no2_without_holiday",566.659290291024,75.8259609164181,5,FALSE,"ns",6,"min"
"ns_5_7_7_hum_temp_no2_without_holiday",566.659290291024,75.8259609164181,5,FALSE,"ns",7,"min"
"ns_5_7_7_hum_temp_no2_without_holiday",566.659290291024,75.8259609164181,5,FALSE,"ns",7,"min"
"bs_5_2_2_hum_temp_no2_without_holiday",566.659290291024,75.8259609164181,5,FALSE,"bs",2,"min"
"bs_5_2_2_hum_temp_no2_without_holiday",566.659290291024,75.8259609164181,5,FALSE,"bs",2,"min"
"bs_5_3_3_hum_temp_no2_without_holiday",566.659290291024,75.8259609164181,5,FALSE,"bs",3,"min"
"bs_5_3_3_hum_temp_no2_without_holiday",566.659290291024,75.8259609164181,5,FALSE,"bs",3,"min"
"bs_5_4_4_hum_temp_no2_without_holiday",566.659290291024,75.8259609164181,5,FALSE,"bs",4,"min"
"bs_5_4_4_hum_temp_no2_without_holiday",566.659290291024,75.8259609164181,5,FALSE,"bs",4,"min"
"bs_5_5_5_hum_temp_no2_without_holiday",566.659290291024,75.8259609164181,5,FALSE,"bs",5,"min"
"bs_5_5_5_hum_temp_no2_without_holiday",566.659290291024,75.8259609164181,5,FALSE,"bs",5,"min"
"bs_5_6_6_hum_temp_no2_without_holiday",566.659290291024,75.8259609164181,5,FALSE,"bs",6,"min"
"bs_5_6_6_hum_temp_no2_without_holiday",566.659290291024,75.8259609164181,5,FALSE,"bs",6,"min"
"bs_5_7_7_hum_temp_no2_without_holiday",566.659290291024,75.8259609164181,5,FALSE,"bs",7,"min"
"bs_5_7_7_hum_temp_no2_without_holiday",566.659290291024,75.8259609164181,5,FALSE,"bs",7,"min"
"ns_1_2_2_hum_temp_so2_no2_without_holiday",566.69294722815,81.8596178535434,1,FALSE,"ns",2,"mean"
"ns_1_2_2_hum_temp_so2_no2_without_holiday",566.69294722815,81.8596178535434,1,FALSE,"ns",2,"mean"
"ns_1_3_3_hum_temp_so2_no2_without_holiday",566.69294722815,81.8596178535434,1,FALSE,"ns",3,"mean"
"ns_1_3_3_hum_temp_so2_no2_without_holiday",566.69294722815,81.8596178535434,1,FALSE,"ns",3,"mean"
"ns_1_4_4_hum_temp_so2_no2_without_holiday",566.69294722815,81.8596178535434,1,FALSE,"ns",4,"mean"
"ns_1_4_4_hum_temp_so2_no2_without_holiday",566.69294722815,81.8596178535434,1,FALSE,"ns",4,"mean"
"ns_1_5_5_hum_temp_so2_no2_without_holiday",566.69294722815,81.8596178535434,1,FALSE,"ns",5,"mean"
"ns_1_5_5_hum_temp_so2_no2_without_holiday",566.69294722815,81.8596178535434,1,FALSE,"ns",5,"mean"
"ns_1_6_6_hum_temp_so2_no2_without_holiday",566.69294722815,81.8596178535434,1,FALSE,"ns",6,"mean"
"ns_1_6_6_hum_temp_so2_no2_without_holiday",566.69294722815,81.8596178535434,1,FALSE,"ns",6,"mean"
"ns_1_7_7_hum_temp_so2_no2_without_holiday",566.69294722815,81.8596178535434,1,FALSE,"ns",7,"mean"
"ns_1_7_7_hum_temp_so2_no2_without_holiday",566.69294722815,81.8596178535434,1,FALSE,"ns",7,"mean"
"bs_1_2_2_hum_temp_so2_no2_without_holiday",566.69294722815,81.8596178535434,1,FALSE,"bs",2,"mean"
"bs_1_2_2_hum_temp_so2_no2_without_holiday",566.69294722815,81.8596178535434,1,FALSE,"bs",2,"mean"
"bs_1_3_3_hum_temp_so2_no2_without_holiday",566.69294722815,81.8596178535434,1,FALSE,"bs",3,"mean"
"bs_1_3_3_hum_temp_so2_no2_without_holiday",566.69294722815,81.8596178535434,1,FALSE,"bs",3,"mean"
"bs_1_4_4_hum_temp_so2_no2_without_holiday",566.69294722815,81.8596178535434,1,FALSE,"bs",4,"mean"
"bs_1_4_4_hum_temp_so2_no2_without_holiday",566.69294722815,81.8596178535434,1,FALSE,"bs",4,"mean"
"bs_1_5_5_hum_temp_so2_no2_without_holiday",566.69294722815,81.8596178535434,1,FALSE,"bs",5,"mean"
"bs_1_5_5_hum_temp_so2_no2_without_holiday",566.69294722815,81.8596178535434,1,FALSE,"bs",5,"mean"
"bs_1_6_6_hum_temp_so2_no2_without_holiday",566.69294722815,81.8596178535434,1,FALSE,"bs",6,"mean"
"bs_1_6_6_hum_temp_so2_no2_without_holiday",566.69294722815,81.8596178535434,1,FALSE,"bs",6,"mean"
"bs_1_7_7_hum_temp_so2_no2_without_holiday",566.69294722815,81.8596178535434,1,FALSE,"bs",7,"mean"
"bs_1_7_7_hum_temp_so2_no2_without_holiday",566.69294722815,81.8596178535434,1,FALSE,"bs",7,"mean"
"ns_1_2_2_hum_temp_no2_with_holiday",566.720995725826,81.8876663512195,1,TRUE,"ns",2,"max"
"ns_1_2_2_hum_temp_no2_with_holiday",566.720995725826,81.8876663512195,1,TRUE,"ns",2,"max"
"ns_1_3_3_hum_temp_no2_with_holiday",566.720995725826,81.8876663512195,1,TRUE,"ns",3,"max"
"ns_1_3_3_hum_temp_no2_with_holiday",566.720995725826,81.8876663512195,1,TRUE,"ns",3,"max"
"ns_1_4_4_hum_temp_no2_with_holiday",566.720995725826,81.8876663512195,1,TRUE,"ns",4,"max"
"ns_1_4_4_hum_temp_no2_with_holiday",566.720995725826,81.8876663512195,1,TRUE,"ns",4,"max"
"ns_1_5_5_hum_temp_no2_with_holiday",566.720995725826,81.8876663512195,1,TRUE,"ns",5,"max"
"ns_1_5_5_hum_temp_no2_with_holiday",566.720995725826,81.8876663512195,1,TRUE,"ns",5,"max"
"ns_1_6_6_hum_temp_no2_with_holiday",566.720995725826,81.8876663512195,1,TRUE,"ns",6,"max"
"ns_1_6_6_hum_temp_no2_with_holiday",566.720995725826,81.8876663512195,1,TRUE,"ns",6,"max"
"ns_1_7_7_hum_temp_no2_with_holiday",566.720995725826,81.8876663512195,1,TRUE,"ns",7,"max"
"ns_1_7_7_hum_temp_no2_with_holiday",566.720995725826,81.8876663512195,1,TRUE,"ns",7,"max"
"bs_1_2_2_hum_temp_no2_with_holiday",566.720995725826,81.8876663512195,1,TRUE,"bs",2,"max"
"bs_1_2_2_hum_temp_no2_with_holiday",566.720995725826,81.8876663512195,1,TRUE,"bs",2,"max"
"bs_1_3_3_hum_temp_no2_with_holiday",566.720995725826,81.8876663512195,1,TRUE,"bs",3,"max"
"bs_1_3_3_hum_temp_no2_with_holiday",566.720995725826,81.8876663512195,1,TRUE,"bs",3,"max"
"bs_1_4_4_hum_temp_no2_with_holiday",566.720995725826,81.8876663512195,1,TRUE,"bs",4,"max"
"bs_1_4_4_hum_temp_no2_with_holiday",566.720995725826,81.8876663512195,1,TRUE,"bs",4,"max"
"bs_1_5_5_hum_temp_no2_with_holiday",566.720995725826,81.8876663512195,1,TRUE,"bs",5,"max"
"bs_1_5_5_hum_temp_no2_with_holiday",566.720995725826,81.8876663512195,1,TRUE,"bs",5,"max"
"bs_1_6_6_hum_temp_no2_with_holiday",566.720995725826,81.8876663512195,1,TRUE,"bs",6,"max"
"bs_1_6_6_hum_temp_no2_with_holiday",566.720995725826,81.8876663512195,1,TRUE,"bs",6,"max"
"bs_1_7_7_hum_temp_no2_with_holiday",566.720995725826,81.8876663512195,1,TRUE,"bs",7,"max"
"bs_1_7_7_hum_temp_no2_with_holiday",566.720995725826,81.8876663512195,1,TRUE,"bs",7,"max"
"ns_1_2_2_hum_temp_so2_no2_without_holiday",566.75545440305,81.9221250284432,1,FALSE,"ns",2,"max"
"ns_1_2_2_hum_temp_so2_no2_without_holiday",566.75545440305,81.9221250284432,1,FALSE,"ns",2,"max"
"ns_1_3_3_hum_temp_so2_no2_without_holiday",566.75545440305,81.9221250284432,1,FALSE,"ns",3,"max"
"ns_1_3_3_hum_temp_so2_no2_without_holiday",566.75545440305,81.9221250284432,1,FALSE,"ns",3,"max"
"ns_1_4_4_hum_temp_so2_no2_without_holiday",566.75545440305,81.9221250284432,1,FALSE,"ns",4,"max"
"ns_1_4_4_hum_temp_so2_no2_without_holiday",566.75545440305,81.9221250284432,1,FALSE,"ns",4,"max"
"ns_1_5_5_hum_temp_so2_no2_without_holiday",566.75545440305,81.9221250284432,1,FALSE,"ns",5,"max"
"ns_1_5_5_hum_temp_so2_no2_without_holiday",566.75545440305,81.9221250284432,1,FALSE,"ns",5,"max"
"ns_1_6_6_hum_temp_so2_no2_without_holiday",566.75545440305,81.9221250284432,1,FALSE,"ns",6,"max"
"ns_1_6_6_hum_temp_so2_no2_without_holiday",566.75545440305,81.9221250284432,1,FALSE,"ns",6,"max"
"ns_1_7_7_hum_temp_so2_no2_without_holiday",566.75545440305,81.9221250284432,1,FALSE,"ns",7,"max"
"ns_1_7_7_hum_temp_so2_no2_without_holiday",566.75545440305,81.9221250284432,1,FALSE,"ns",7,"max"
"bs_1_2_2_hum_temp_so2_no2_without_holiday",566.75545440305,81.9221250284432,1,FALSE,"bs",2,"max"
"bs_1_2_2_hum_temp_so2_no2_without_holiday",566.75545440305,81.9221250284432,1,FALSE,"bs",2,"max"
"bs_1_3_3_hum_temp_so2_no2_without_holiday",566.75545440305,81.9221250284432,1,FALSE,"bs",3,"max"
"bs_1_3_3_hum_temp_so2_no2_without_holiday",566.75545440305,81.9221250284432,1,FALSE,"bs",3,"max"
"bs_1_4_4_hum_temp_so2_no2_without_holiday",566.75545440305,81.9221250284432,1,FALSE,"bs",4,"max"
"bs_1_4_4_hum_temp_so2_no2_without_holiday",566.75545440305,81.9221250284432,1,FALSE,"bs",4,"max"
"bs_1_5_5_hum_temp_so2_no2_without_holiday",566.75545440305,81.9221250284432,1,FALSE,"bs",5,"max"
"bs_1_5_5_hum_temp_so2_no2_without_holiday",566.75545440305,81.9221250284432,1,FALSE,"bs",5,"max"
"bs_1_6_6_hum_temp_so2_no2_without_holiday",566.75545440305,81.9221250284432,1,FALSE,"bs",6,"max"
"bs_1_6_6_hum_temp_so2_no2_without_holiday",566.75545440305,81.9221250284432,1,FALSE,"bs",6,"max"
"bs_1_7_7_hum_temp_so2_no2_without_holiday",566.75545440305,81.9221250284432,1,FALSE,"bs",7,"max"
"bs_1_7_7_hum_temp_so2_no2_without_holiday",566.75545440305,81.9221250284432,1,FALSE,"bs",7,"max"
"ns_1_2_2_hum_temp_no2_without_holiday",566.836425437291,84.0030960626843,1,FALSE,"ns",2,"min"
"ns_1_2_2_hum_temp_no2_without_holiday",566.836425437291,84.0030960626843,1,FALSE,"ns",2,"min"
"ns_1_3_3_hum_temp_no2_without_holiday",566.836425437291,84.0030960626843,1,FALSE,"ns",3,"min"
"ns_1_3_3_hum_temp_no2_without_holiday",566.836425437291,84.0030960626843,1,FALSE,"ns",3,"min"
"ns_1_4_4_hum_temp_no2_without_holiday",566.836425437291,84.0030960626843,1,FALSE,"ns",4,"min"
"ns_1_4_4_hum_temp_no2_without_holiday",566.836425437291,84.0030960626843,1,FALSE,"ns",4,"min"
"ns_1_5_5_hum_temp_no2_without_holiday",566.836425437291,84.0030960626843,1,FALSE,"ns",5,"min"
"ns_1_5_5_hum_temp_no2_without_holiday",566.836425437291,84.0030960626843,1,FALSE,"ns",5,"min"
"ns_1_6_6_hum_temp_no2_without_holiday",566.836425437291,84.0030960626843,1,FALSE,"ns",6,"min"
"ns_1_6_6_hum_temp_no2_without_holiday",566.836425437291,84.0030960626843,1,FALSE,"ns",6,"min"
"ns_1_7_7_hum_temp_no2_without_holiday",566.836425437291,84.0030960626843,1,FALSE,"ns",7,"min"
"ns_1_7_7_hum_temp_no2_without_holiday",566.836425437291,84.0030960626843,1,FALSE,"ns",7,"min"
"bs_1_2_2_hum_temp_no2_without_holiday",566.836425437291,84.0030960626843,1,FALSE,"bs",2,"min"
"bs_1_2_2_hum_temp_no2_without_holiday",566.836425437291,84.0030960626843,1,FALSE,"bs",2,"min"
"bs_1_3_3_hum_temp_no2_without_holiday",566.836425437291,84.0030960626843,1,FALSE,"bs",3,"min"
"bs_1_3_3_hum_temp_no2_without_holiday",566.836425437291,84.0030960626843,1,FALSE,"bs",3,"min"
"bs_1_4_4_hum_temp_no2_without_holiday",566.836425437291,84.0030960626843,1,FALSE,"bs",4,"min"
"bs_1_4_4_hum_temp_no2_without_holiday",566.836425437291,84.0030960626843,1,FALSE,"bs",4,"min"
"bs_1_5_5_hum_temp_no2_without_holiday",566.836425437291,84.0030960626843,1,FALSE,"bs",5,"min"
"bs_1_5_5_hum_temp_no2_without_holiday",566.836425437291,84.0030960626843,1,FALSE,"bs",5,"min"
"bs_1_6_6_hum_temp_no2_without_holiday",566.836425437291,84.0030960626843,1,FALSE,"bs",6,"min"
"bs_1_6_6_hum_temp_no2_without_holiday",566.836425437291,84.0030960626843,1,FALSE,"bs",6,"min"
"bs_1_7_7_hum_temp_no2_without_holiday",566.836425437291,84.0030960626843,1,FALSE,"bs",7,"min"
"bs_1_7_7_hum_temp_no2_without_holiday",566.836425437291,84.0030960626843,1,FALSE,"bs",7,"min"
"ns_1_2_2_hum_temp_no2_with_holiday",566.890571588995,82.0572422143889,1,TRUE,"ns",2,"mix"
"ns_1_2_2_hum_temp_no2_with_holiday",566.890571588995,82.0572422143889,1,TRUE,"ns",2,"mix"
"ns_1_3_3_hum_temp_no2_with_holiday",566.890571588995,82.0572422143889,1,TRUE,"ns",3,"mix"
"ns_1_3_3_hum_temp_no2_with_holiday",566.890571588995,82.0572422143889,1,TRUE,"ns",3,"mix"
"ns_1_4_4_hum_temp_no2_with_holiday",566.890571588995,82.0572422143889,1,TRUE,"ns",4,"mix"
"ns_1_4_4_hum_temp_no2_with_holiday",566.890571588995,82.0572422143889,1,TRUE,"ns",4,"mix"
"ns_1_5_5_hum_temp_no2_with_holiday",566.890571588995,82.0572422143889,1,TRUE,"ns",5,"mix"
"ns_1_5_5_hum_temp_no2_with_holiday",566.890571588995,82.0572422143889,1,TRUE,"ns",5,"mix"
"ns_1_6_6_hum_temp_no2_with_holiday",566.890571588995,82.0572422143889,1,TRUE,"ns",6,"mix"
"ns_1_6_6_hum_temp_no2_with_holiday",566.890571588995,82.0572422143889,1,TRUE,"ns",6,"mix"
"ns_1_7_7_hum_temp_no2_with_holiday",566.890571588995,82.0572422143889,1,TRUE,"ns",7,"mix"
"ns_1_7_7_hum_temp_no2_with_holiday",566.890571588995,82.0572422143889,1,TRUE,"ns",7,"mix"
"bs_1_2_2_hum_temp_no2_with_holiday",566.890571588995,82.0572422143889,1,TRUE,"bs",2,"mix"
"bs_1_2_2_hum_temp_no2_with_holiday",566.890571588995,82.0572422143889,1,TRUE,"bs",2,"mix"
"bs_1_3_3_hum_temp_no2_with_holiday",566.890571588995,82.0572422143889,1,TRUE,"bs",3,"mix"
"bs_1_3_3_hum_temp_no2_with_holiday",566.890571588995,82.0572422143889,1,TRUE,"bs",3,"mix"
"bs_1_4_4_hum_temp_no2_with_holiday",566.890571588995,82.0572422143889,1,TRUE,"bs",4,"mix"
"bs_1_4_4_hum_temp_no2_with_holiday",566.890571588995,82.0572422143889,1,TRUE,"bs",4,"mix"
"bs_1_5_5_hum_temp_no2_with_holiday",566.890571588995,82.0572422143889,1,TRUE,"bs",5,"mix"
"bs_1_5_5_hum_temp_no2_with_holiday",566.890571588995,82.0572422143889,1,TRUE,"bs",5,"mix"
"bs_1_6_6_hum_temp_no2_with_holiday",566.890571588995,82.0572422143889,1,TRUE,"bs",6,"mix"
"bs_1_6_6_hum_temp_no2_with_holiday",566.890571588995,82.0572422143889,1,TRUE,"bs",6,"mix"
"bs_1_7_7_hum_temp_no2_with_holiday",566.890571588995,82.0572422143889,1,TRUE,"bs",7,"mix"
"bs_1_7_7_hum_temp_no2_with_holiday",566.890571588995,82.0572422143889,1,TRUE,"bs",7,"mix"
"ns_5_2_2_hum_temp_no2_without_holiday",566.908671015689,76.0753416410828,5,FALSE,"ns",2,"mean"
"ns_5_2_2_hum_temp_no2_without_holiday",566.908671015689,76.0753416410828,5,FALSE,"ns",2,"mean"
"ns_5_3_3_hum_temp_no2_without_holiday",566.908671015689,76.0753416410828,5,FALSE,"ns",3,"mean"
"ns_5_3_3_hum_temp_no2_without_holiday",566.908671015689,76.0753416410828,5,FALSE,"ns",3,"mean"
"ns_5_4_4_hum_temp_no2_without_holiday",566.908671015689,76.0753416410828,5,FALSE,"ns",4,"mean"
"ns_5_4_4_hum_temp_no2_without_holiday",566.908671015689,76.0753416410828,5,FALSE,"ns",4,"mean"
"ns_5_5_5_hum_temp_no2_without_holiday",566.908671015689,76.0753416410828,5,FALSE,"ns",5,"mean"
"ns_5_5_5_hum_temp_no2_without_holiday",566.908671015689,76.0753416410828,5,FALSE,"ns",5,"mean"
"ns_5_6_6_hum_temp_no2_without_holiday",566.908671015689,76.0753416410828,5,FALSE,"ns",6,"mean"
"ns_5_6_6_hum_temp_no2_without_holiday",566.908671015689,76.0753416410828,5,FALSE,"ns",6,"mean"
"ns_5_7_7_hum_temp_no2_without_holiday",566.908671015689,76.0753416410828,5,FALSE,"ns",7,"mean"
"ns_5_7_7_hum_temp_no2_without_holiday",566.908671015689,76.0753416410828,5,FALSE,"ns",7,"mean"
"bs_5_2_2_hum_temp_no2_without_holiday",566.908671015689,76.0753416410828,5,FALSE,"bs",2,"mean"
"bs_5_2_2_hum_temp_no2_without_holiday",566.908671015689,76.0753416410828,5,FALSE,"bs",2,"mean"
"bs_5_3_3_hum_temp_no2_without_holiday",566.908671015689,76.0753416410828,5,FALSE,"bs",3,"mean"
"bs_5_3_3_hum_temp_no2_without_holiday",566.908671015689,76.0753416410828,5,FALSE,"bs",3,"mean"
"bs_5_4_4_hum_temp_no2_without_holiday",566.908671015689,76.0753416410828,5,FALSE,"bs",4,"mean"
"bs_5_4_4_hum_temp_no2_without_holiday",566.908671015689,76.0753416410828,5,FALSE,"bs",4,"mean"
"bs_5_5_5_hum_temp_no2_without_holiday",566.908671015689,76.0753416410828,5,FALSE,"bs",5,"mean"
"bs_5_5_5_hum_temp_no2_without_holiday",566.908671015689,76.0753416410828,5,FALSE,"bs",5,"mean"
"bs_5_6_6_hum_temp_no2_without_holiday",566.908671015689,76.0753416410828,5,FALSE,"bs",6,"mean"
"bs_5_6_6_hum_temp_no2_without_holiday",566.908671015689,76.0753416410828,5,FALSE,"bs",6,"mean"
"bs_5_7_7_hum_temp_no2_without_holiday",566.908671015689,76.0753416410828,5,FALSE,"bs",7,"mean"
"bs_5_7_7_hum_temp_no2_without_holiday",566.908671015689,76.0753416410828,5,FALSE,"bs",7,"mean"
"ns_6_2_2_hum_temp_no2_without_holiday",566.944824196112,74.1114948215052,6,FALSE,"ns",2,"min"
"ns_6_2_2_hum_temp_no2_without_holiday",566.944824196112,74.1114948215052,6,FALSE,"ns",2,"min"
"ns_6_3_3_hum_temp_no2_without_holiday",566.944824196112,74.1114948215052,6,FALSE,"ns",3,"min"
"ns_6_3_3_hum_temp_no2_without_holiday",566.944824196112,74.1114948215052,6,FALSE,"ns",3,"min"
"ns_6_4_4_hum_temp_no2_without_holiday",566.944824196112,74.1114948215052,6,FALSE,"ns",4,"min"
"ns_6_4_4_hum_temp_no2_without_holiday",566.944824196112,74.1114948215052,6,FALSE,"ns",4,"min"
"ns_6_5_5_hum_temp_no2_without_holiday",566.944824196112,74.1114948215052,6,FALSE,"ns",5,"min"
"ns_6_5_5_hum_temp_no2_without_holiday",566.944824196112,74.1114948215052,6,FALSE,"ns",5,"min"
"ns_6_6_6_hum_temp_no2_without_holiday",566.944824196112,74.1114948215052,6,FALSE,"ns",6,"min"
"ns_6_6_6_hum_temp_no2_without_holiday",566.944824196112,74.1114948215052,6,FALSE,"ns",6,"min"
"ns_6_7_7_hum_temp_no2_without_holiday",566.944824196112,74.1114948215052,6,FALSE,"ns",7,"min"
"ns_6_7_7_hum_temp_no2_without_holiday",566.944824196112,74.1114948215052,6,FALSE,"ns",7,"min"
"bs_6_2_2_hum_temp_no2_without_holiday",566.944824196112,74.1114948215052,6,FALSE,"bs",2,"min"
"bs_6_2_2_hum_temp_no2_without_holiday",566.944824196112,74.1114948215052,6,FALSE,"bs",2,"min"
"bs_6_3_3_hum_temp_no2_without_holiday",566.944824196112,74.1114948215052,6,FALSE,"bs",3,"min"
"bs_6_3_3_hum_temp_no2_without_holiday",566.944824196112,74.1114948215052,6,FALSE,"bs",3,"min"
"bs_6_4_4_hum_temp_no2_without_holiday",566.944824196112,74.1114948215052,6,FALSE,"bs",4,"min"
"bs_6_4_4_hum_temp_no2_without_holiday",566.944824196112,74.1114948215052,6,FALSE,"bs",4,"min"
"bs_6_5_5_hum_temp_no2_without_holiday",566.944824196112,74.1114948215052,6,FALSE,"bs",5,"min"
"bs_6_5_5_hum_temp_no2_without_holiday",566.944824196112,74.1114948215052,6,FALSE,"bs",5,"min"
"bs_6_6_6_hum_temp_no2_without_holiday",566.944824196112,74.1114948215052,6,FALSE,"bs",6,"min"
"bs_6_6_6_hum_temp_no2_without_holiday",566.944824196112,74.1114948215052,6,FALSE,"bs",6,"min"
"bs_6_7_7_hum_temp_no2_without_holiday",566.944824196112,74.1114948215052,6,FALSE,"bs",7,"min"
"bs_6_7_7_hum_temp_no2_without_holiday",566.944824196112,74.1114948215052,6,FALSE,"bs",7,"min"
"ns_1_2_2_hum_temp_pm10_no2_without_holiday",567.076834758721,82.2435053841146,1,FALSE,"ns",2,"mix"
"ns_1_2_2_hum_temp_pm10_no2_without_holiday",567.076834758721,82.2435053841146,1,FALSE,"ns",2,"mix"
"ns_1_3_3_hum_temp_pm10_no2_without_holiday",567.076834758721,82.2435053841146,1,FALSE,"ns",3,"mix"
"ns_1_3_3_hum_temp_pm10_no2_without_holiday",567.076834758721,82.2435053841146,1,FALSE,"ns",3,"mix"
"ns_1_4_4_hum_temp_pm10_no2_without_holiday",567.076834758721,82.2435053841146,1,FALSE,"ns",4,"mix"
"ns_1_4_4_hum_temp_pm10_no2_without_holiday",567.076834758721,82.2435053841146,1,FALSE,"ns",4,"mix"
"ns_1_5_5_hum_temp_pm10_no2_without_holiday",567.076834758721,82.2435053841146,1,FALSE,"ns",5,"mix"
"ns_1_5_5_hum_temp_pm10_no2_without_holiday",567.076834758721,82.2435053841146,1,FALSE,"ns",5,"mix"
"ns_1_6_6_hum_temp_pm10_no2_without_holiday",567.076834758721,82.2435053841146,1,FALSE,"ns",6,"mix"
"ns_1_6_6_hum_temp_pm10_no2_without_holiday",567.076834758721,82.2435053841146,1,FALSE,"ns",6,"mix"
"ns_1_7_7_hum_temp_pm10_no2_without_holiday",567.076834758721,82.2435053841146,1,FALSE,"ns",7,"mix"
"ns_1_7_7_hum_temp_pm10_no2_without_holiday",567.076834758721,82.2435053841146,1,FALSE,"ns",7,"mix"
"bs_1_2_2_hum_temp_pm10_no2_without_holiday",567.076834758721,82.2435053841146,1,FALSE,"bs",2,"mix"
"bs_1_2_2_hum_temp_pm10_no2_without_holiday",567.076834758721,82.2435053841146,1,FALSE,"bs",2,"mix"
"bs_1_3_3_hum_temp_pm10_no2_without_holiday",567.076834758721,82.2435053841146,1,FALSE,"bs",3,"mix"
"bs_1_3_3_hum_temp_pm10_no2_without_holiday",567.076834758721,82.2435053841146,1,FALSE,"bs",3,"mix"
"bs_1_4_4_hum_temp_pm10_no2_without_holiday",567.076834758721,82.2435053841146,1,FALSE,"bs",4,"mix"
"bs_1_4_4_hum_temp_pm10_no2_without_holiday",567.076834758721,82.2435053841146,1,FALSE,"bs",4,"mix"
"bs_1_5_5_hum_temp_pm10_no2_without_holiday",567.076834758721,82.2435053841146,1,FALSE,"bs",5,"mix"
"bs_1_5_5_hum_temp_pm10_no2_without_holiday",567.076834758721,82.2435053841146,1,FALSE,"bs",5,"mix"
"bs_1_6_6_hum_temp_pm10_no2_without_holiday",567.076834758721,82.2435053841146,1,FALSE,"bs",6,"mix"
"bs_1_6_6_hum_temp_pm10_no2_without_holiday",567.076834758721,82.2435053841146,1,FALSE,"bs",6,"mix"
"bs_1_7_7_hum_temp_pm10_no2_without_holiday",567.076834758721,82.2435053841146,1,FALSE,"bs",7,"mix"
"bs_1_7_7_hum_temp_pm10_no2_without_holiday",567.076834758721,82.2435053841146,1,FALSE,"bs",7,"mix"
"ns_5_2_2_hum_temp_so2_no2_without_holiday",567.158896359358,74.3255669847517,5,FALSE,"ns",2,"min"
"ns_5_2_2_hum_temp_so2_no2_without_holiday",567.158896359358,74.3255669847517,5,FALSE,"ns",2,"min"
"ns_5_3_3_hum_temp_so2_no2_without_holiday",567.158896359358,74.3255669847517,5,FALSE,"ns",3,"min"
"ns_5_3_3_hum_temp_so2_no2_without_holiday",567.158896359358,74.3255669847517,5,FALSE,"ns",3,"min"
"ns_5_4_4_hum_temp_so2_no2_without_holiday",567.158896359358,74.3255669847517,5,FALSE,"ns",4,"min"
"ns_5_4_4_hum_temp_so2_no2_without_holiday",567.158896359358,74.3255669847517,5,FALSE,"ns",4,"min"
"ns_5_5_5_hum_temp_so2_no2_without_holiday",567.158896359358,74.3255669847517,5,FALSE,"ns",5,"min"
"ns_5_5_5_hum_temp_so2_no2_without_holiday",567.158896359358,74.3255669847517,5,FALSE,"ns",5,"min"
"ns_5_6_6_hum_temp_so2_no2_without_holiday",567.158896359358,74.3255669847517,5,FALSE,"ns",6,"min"
"ns_5_6_6_hum_temp_so2_no2_without_holiday",567.158896359358,74.3255669847517,5,FALSE,"ns",6,"min"
"ns_5_7_7_hum_temp_so2_no2_without_holiday",567.158896359358,74.3255669847517,5,FALSE,"ns",7,"min"
"ns_5_7_7_hum_temp_so2_no2_without_holiday",567.158896359358,74.3255669847517,5,FALSE,"ns",7,"min"
