"model","aic","deviance","year_df","has_holiday","spline_fun","df","data_split"
"bs_1_4_4_hum_temp_no2_without_holiday",867.419002373468,129.614187317938,1,FALSE,"bs",4,"mix"
"bs_1_4_4_hum_temp_no2_without_holiday",867.419002373468,129.614187317938,1,FALSE,"bs",4,"mix"
"bs_1_5_5_hum_temp_no2_without_holiday",867.419002373468,129.614187317938,1,FALSE,"bs",5,"mix"
"bs_1_5_5_hum_temp_no2_without_holiday",867.419002373468,129.614187317938,1,FALSE,"bs",5,"mix"
"bs_1_6_6_hum_temp_no2_without_holiday",867.419002373468,129.614187317938,1,FALSE,"bs",6,"mix"
"bs_1_6_6_hum_temp_no2_without_holiday",867.419002373468,129.614187317938,1,FALSE,"bs",6,"mix"
"bs_1_7_7_hum_temp_no2_without_holiday",867.419002373468,129.614187317938,1,FALSE,"bs",7,"mix"
"bs_1_7_7_hum_temp_no2_without_holiday",867.419002373468,129.614187317938,1,FALSE,"bs",7,"mix"
"ns_4_2_2_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.436731251979,115.631916196449,4,FALSE,"ns",2,"max"
"ns_4_2_2_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.436731251979,115.631916196449,4,FALSE,"ns",2,"max"
"ns_4_3_3_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.436731251979,115.631916196449,4,FALSE,"ns",3,"max"
"ns_4_3_3_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.436731251979,115.631916196449,4,FALSE,"ns",3,"max"
"ns_4_4_4_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.436731251979,115.631916196449,4,FALSE,"ns",4,"max"
"ns_4_4_4_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.436731251979,115.631916196449,4,FALSE,"ns",4,"max"
"ns_4_5_5_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.436731251979,115.631916196449,4,FALSE,"ns",5,"max"
"ns_4_5_5_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.436731251979,115.631916196449,4,FALSE,"ns",5,"max"
"ns_4_6_6_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.436731251979,115.631916196449,4,FALSE,"ns",6,"max"
"ns_4_6_6_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.436731251979,115.631916196449,4,FALSE,"ns",6,"max"
"ns_4_7_7_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.436731251979,115.631916196449,4,FALSE,"ns",7,"max"
"ns_4_7_7_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.436731251979,115.631916196449,4,FALSE,"ns",7,"max"
"bs_4_2_2_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.436731251979,115.631916196449,4,FALSE,"bs",2,"max"
"bs_4_2_2_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.436731251979,115.631916196449,4,FALSE,"bs",2,"max"
"bs_4_3_3_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.436731251979,115.631916196449,4,FALSE,"bs",3,"max"
"bs_4_3_3_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.436731251979,115.631916196449,4,FALSE,"bs",3,"max"
"bs_4_4_4_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.436731251979,115.631916196449,4,FALSE,"bs",4,"max"
"bs_4_4_4_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.436731251979,115.631916196449,4,FALSE,"bs",4,"max"
"bs_4_5_5_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.436731251979,115.631916196449,4,FALSE,"bs",5,"max"
"bs_4_5_5_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.436731251979,115.631916196449,4,FALSE,"bs",5,"max"
"bs_4_6_6_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.436731251979,115.631916196449,4,FALSE,"bs",6,"max"
"bs_4_6_6_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.436731251979,115.631916196449,4,FALSE,"bs",6,"max"
"bs_4_7_7_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.436731251979,115.631916196449,4,FALSE,"bs",7,"max"
"bs_4_7_7_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.436731251979,115.631916196449,4,FALSE,"bs",7,"max"
"ns_1_2_2_hum_temp_pm10_so2_no2_without_holiday",867.455302482264,125.650487426734,1,FALSE,"ns",2,"mix"
"ns_1_2_2_hum_temp_pm10_so2_no2_without_holiday",867.455302482264,125.650487426734,1,FALSE,"ns",2,"mix"
"ns_1_3_3_hum_temp_pm10_so2_no2_without_holiday",867.455302482264,125.650487426734,1,FALSE,"ns",3,"mix"
"ns_1_3_3_hum_temp_pm10_so2_no2_without_holiday",867.455302482264,125.650487426734,1,FALSE,"ns",3,"mix"
"ns_1_4_4_hum_temp_pm10_so2_no2_without_holiday",867.455302482264,125.650487426734,1,FALSE,"ns",4,"mix"
"ns_1_4_4_hum_temp_pm10_so2_no2_without_holiday",867.455302482264,125.650487426734,1,FALSE,"ns",4,"mix"
"ns_1_5_5_hum_temp_pm10_so2_no2_without_holiday",867.455302482264,125.650487426734,1,FALSE,"ns",5,"mix"
"ns_1_5_5_hum_temp_pm10_so2_no2_without_holiday",867.455302482264,125.650487426734,1,FALSE,"ns",5,"mix"
"ns_1_6_6_hum_temp_pm10_so2_no2_without_holiday",867.455302482264,125.650487426734,1,FALSE,"ns",6,"mix"
"ns_1_6_6_hum_temp_pm10_so2_no2_without_holiday",867.455302482264,125.650487426734,1,FALSE,"ns",6,"mix"
"ns_1_7_7_hum_temp_pm10_so2_no2_without_holiday",867.455302482264,125.650487426734,1,FALSE,"ns",7,"mix"
"ns_1_7_7_hum_temp_pm10_so2_no2_without_holiday",867.455302482264,125.650487426734,1,FALSE,"ns",7,"mix"
"bs_1_2_2_hum_temp_pm10_so2_no2_without_holiday",867.455302482264,125.650487426734,1,FALSE,"bs",2,"mix"
"bs_1_2_2_hum_temp_pm10_so2_no2_without_holiday",867.455302482264,125.650487426734,1,FALSE,"bs",2,"mix"
"bs_1_3_3_hum_temp_pm10_so2_no2_without_holiday",867.455302482264,125.650487426734,1,FALSE,"bs",3,"mix"
"bs_1_3_3_hum_temp_pm10_so2_no2_without_holiday",867.455302482264,125.650487426734,1,FALSE,"bs",3,"mix"
"bs_1_4_4_hum_temp_pm10_so2_no2_without_holiday",867.455302482264,125.650487426734,1,FALSE,"bs",4,"mix"
"bs_1_4_4_hum_temp_pm10_so2_no2_without_holiday",867.455302482264,125.650487426734,1,FALSE,"bs",4,"mix"
"bs_1_5_5_hum_temp_pm10_so2_no2_without_holiday",867.455302482264,125.650487426734,1,FALSE,"bs",5,"mix"
"bs_1_5_5_hum_temp_pm10_so2_no2_without_holiday",867.455302482264,125.650487426734,1,FALSE,"bs",5,"mix"
"bs_1_6_6_hum_temp_pm10_so2_no2_without_holiday",867.455302482264,125.650487426734,1,FALSE,"bs",6,"mix"
"bs_1_6_6_hum_temp_pm10_so2_no2_without_holiday",867.455302482264,125.650487426734,1,FALSE,"bs",6,"mix"
"bs_1_7_7_hum_temp_pm10_so2_no2_without_holiday",867.455302482264,125.650487426734,1,FALSE,"bs",7,"mix"
"bs_1_7_7_hum_temp_pm10_so2_no2_without_holiday",867.455302482264,125.650487426734,1,FALSE,"bs",7,"mix"
"ns_1_2_2_hum_temp_pm10_is_holiday_no2_without_holiday",867.482974790426,125.678159734895,1,FALSE,"ns",2,"mix"
"ns_1_2_2_hum_temp_pm10_is_holiday_no2_without_holiday",867.482974790426,125.678159734895,1,FALSE,"ns",2,"mix"
"ns_1_3_3_hum_temp_pm10_is_holiday_no2_without_holiday",867.482974790426,125.678159734895,1,FALSE,"ns",3,"mix"
"ns_1_3_3_hum_temp_pm10_is_holiday_no2_without_holiday",867.482974790426,125.678159734895,1,FALSE,"ns",3,"mix"
"ns_1_4_4_hum_temp_pm10_is_holiday_no2_without_holiday",867.482974790426,125.678159734895,1,FALSE,"ns",4,"mix"
"ns_1_4_4_hum_temp_pm10_is_holiday_no2_without_holiday",867.482974790426,125.678159734895,1,FALSE,"ns",4,"mix"
"ns_1_5_5_hum_temp_pm10_is_holiday_no2_without_holiday",867.482974790426,125.678159734895,1,FALSE,"ns",5,"mix"
"ns_1_5_5_hum_temp_pm10_is_holiday_no2_without_holiday",867.482974790426,125.678159734895,1,FALSE,"ns",5,"mix"
"ns_1_6_6_hum_temp_pm10_is_holiday_no2_without_holiday",867.482974790426,125.678159734895,1,FALSE,"ns",6,"mix"
"ns_1_6_6_hum_temp_pm10_is_holiday_no2_without_holiday",867.482974790426,125.678159734895,1,FALSE,"ns",6,"mix"
"ns_1_7_7_hum_temp_pm10_is_holiday_no2_without_holiday",867.482974790426,125.678159734895,1,FALSE,"ns",7,"mix"
"ns_1_7_7_hum_temp_pm10_is_holiday_no2_without_holiday",867.482974790426,125.678159734895,1,FALSE,"ns",7,"mix"
"bs_1_2_2_hum_temp_pm10_is_holiday_no2_without_holiday",867.482974790426,125.678159734895,1,FALSE,"bs",2,"mix"
"bs_1_2_2_hum_temp_pm10_is_holiday_no2_without_holiday",867.482974790426,125.678159734895,1,FALSE,"bs",2,"mix"
"bs_1_3_3_hum_temp_pm10_is_holiday_no2_without_holiday",867.482974790426,125.678159734895,1,FALSE,"bs",3,"mix"
"bs_1_3_3_hum_temp_pm10_is_holiday_no2_without_holiday",867.482974790426,125.678159734895,1,FALSE,"bs",3,"mix"
"bs_1_4_4_hum_temp_pm10_is_holiday_no2_without_holiday",867.482974790426,125.678159734895,1,FALSE,"bs",4,"mix"
"bs_1_4_4_hum_temp_pm10_is_holiday_no2_without_holiday",867.482974790426,125.678159734895,1,FALSE,"bs",4,"mix"
"bs_1_5_5_hum_temp_pm10_is_holiday_no2_without_holiday",867.482974790426,125.678159734895,1,FALSE,"bs",5,"mix"
"bs_1_5_5_hum_temp_pm10_is_holiday_no2_without_holiday",867.482974790426,125.678159734895,1,FALSE,"bs",5,"mix"
"bs_1_6_6_hum_temp_pm10_is_holiday_no2_without_holiday",867.482974790426,125.678159734895,1,FALSE,"bs",6,"mix"
"bs_1_6_6_hum_temp_pm10_is_holiday_no2_without_holiday",867.482974790426,125.678159734895,1,FALSE,"bs",6,"mix"
"bs_1_7_7_hum_temp_pm10_is_holiday_no2_without_holiday",867.482974790426,125.678159734895,1,FALSE,"bs",7,"mix"
"bs_1_7_7_hum_temp_pm10_is_holiday_no2_without_holiday",867.482974790426,125.678159734895,1,FALSE,"bs",7,"mix"
"ns_1_2_2_hum_temp_pm10_no2_with_holiday",867.482974790426,125.678159734896,1,TRUE,"ns",2,"mix"
"ns_1_2_2_hum_temp_pm10_no2_with_holiday",867.482974790426,125.678159734896,1,TRUE,"ns",2,"mix"
"ns_1_2_2_hum_temp_pm10_is_holiday_no2_with_holiday",867.482974790426,125.678159734896,1,TRUE,"ns",2,"mix"
"ns_1_2_2_hum_temp_pm10_is_holiday_no2_with_holiday",867.482974790426,125.678159734896,1,TRUE,"ns",2,"mix"
"ns_1_3_3_hum_temp_pm10_no2_with_holiday",867.482974790426,125.678159734896,1,TRUE,"ns",3,"mix"
"ns_1_3_3_hum_temp_pm10_no2_with_holiday",867.482974790426,125.678159734896,1,TRUE,"ns",3,"mix"
"ns_1_3_3_hum_temp_pm10_is_holiday_no2_with_holiday",867.482974790426,125.678159734896,1,TRUE,"ns",3,"mix"
"ns_1_3_3_hum_temp_pm10_is_holiday_no2_with_holiday",867.482974790426,125.678159734896,1,TRUE,"ns",3,"mix"
"ns_1_4_4_hum_temp_pm10_no2_with_holiday",867.482974790426,125.678159734896,1,TRUE,"ns",4,"mix"
"ns_1_4_4_hum_temp_pm10_no2_with_holiday",867.482974790426,125.678159734896,1,TRUE,"ns",4,"mix"
"ns_1_4_4_hum_temp_pm10_is_holiday_no2_with_holiday",867.482974790426,125.678159734896,1,TRUE,"ns",4,"mix"
"ns_1_4_4_hum_temp_pm10_is_holiday_no2_with_holiday",867.482974790426,125.678159734896,1,TRUE,"ns",4,"mix"
"ns_1_5_5_hum_temp_pm10_no2_with_holiday",867.482974790426,125.678159734896,1,TRUE,"ns",5,"mix"
"ns_1_5_5_hum_temp_pm10_no2_with_holiday",867.482974790426,125.678159734896,1,TRUE,"ns",5,"mix"
"ns_1_5_5_hum_temp_pm10_is_holiday_no2_with_holiday",867.482974790426,125.678159734896,1,TRUE,"ns",5,"mix"
"ns_1_5_5_hum_temp_pm10_is_holiday_no2_with_holiday",867.482974790426,125.678159734896,1,TRUE,"ns",5,"mix"
"ns_1_6_6_hum_temp_pm10_no2_with_holiday",867.482974790426,125.678159734896,1,TRUE,"ns",6,"mix"
"ns_1_6_6_hum_temp_pm10_no2_with_holiday",867.482974790426,125.678159734896,1,TRUE,"ns",6,"mix"
"ns_1_6_6_hum_temp_pm10_is_holiday_no2_with_holiday",867.482974790426,125.678159734896,1,TRUE,"ns",6,"mix"
"ns_1_6_6_hum_temp_pm10_is_holiday_no2_with_holiday",867.482974790426,125.678159734896,1,TRUE,"ns",6,"mix"
"ns_1_7_7_hum_temp_pm10_no2_with_holiday",867.482974790426,125.678159734896,1,TRUE,"ns",7,"mix"
"ns_1_7_7_hum_temp_pm10_no2_with_holiday",867.482974790426,125.678159734896,1,TRUE,"ns",7,"mix"
"ns_1_7_7_hum_temp_pm10_is_holiday_no2_with_holiday",867.482974790426,125.678159734896,1,TRUE,"ns",7,"mix"
"ns_1_7_7_hum_temp_pm10_is_holiday_no2_with_holiday",867.482974790426,125.678159734896,1,TRUE,"ns",7,"mix"
"bs_1_2_2_hum_temp_pm10_no2_with_holiday",867.482974790426,125.678159734896,1,TRUE,"bs",2,"mix"
"bs_1_2_2_hum_temp_pm10_no2_with_holiday",867.482974790426,125.678159734896,1,TRUE,"bs",2,"mix"
"bs_1_2_2_hum_temp_pm10_is_holiday_no2_with_holiday",867.482974790426,125.678159734896,1,TRUE,"bs",2,"mix"
"bs_1_2_2_hum_temp_pm10_is_holiday_no2_with_holiday",867.482974790426,125.678159734896,1,TRUE,"bs",2,"mix"
"bs_1_3_3_hum_temp_pm10_no2_with_holiday",867.482974790426,125.678159734896,1,TRUE,"bs",3,"mix"
"bs_1_3_3_hum_temp_pm10_no2_with_holiday",867.482974790426,125.678159734896,1,TRUE,"bs",3,"mix"
"bs_1_3_3_hum_temp_pm10_is_holiday_no2_with_holiday",867.482974790426,125.678159734896,1,TRUE,"bs",3,"mix"
"bs_1_3_3_hum_temp_pm10_is_holiday_no2_with_holiday",867.482974790426,125.678159734896,1,TRUE,"bs",3,"mix"
"bs_1_4_4_hum_temp_pm10_no2_with_holiday",867.482974790426,125.678159734896,1,TRUE,"bs",4,"mix"
"bs_1_4_4_hum_temp_pm10_no2_with_holiday",867.482974790426,125.678159734896,1,TRUE,"bs",4,"mix"
"bs_1_4_4_hum_temp_pm10_is_holiday_no2_with_holiday",867.482974790426,125.678159734896,1,TRUE,"bs",4,"mix"
"bs_1_4_4_hum_temp_pm10_is_holiday_no2_with_holiday",867.482974790426,125.678159734896,1,TRUE,"bs",4,"mix"
"bs_1_5_5_hum_temp_pm10_no2_with_holiday",867.482974790426,125.678159734896,1,TRUE,"bs",5,"mix"
"bs_1_5_5_hum_temp_pm10_no2_with_holiday",867.482974790426,125.678159734896,1,TRUE,"bs",5,"mix"
"bs_1_5_5_hum_temp_pm10_is_holiday_no2_with_holiday",867.482974790426,125.678159734896,1,TRUE,"bs",5,"mix"
"bs_1_5_5_hum_temp_pm10_is_holiday_no2_with_holiday",867.482974790426,125.678159734896,1,TRUE,"bs",5,"mix"
"bs_1_6_6_hum_temp_pm10_no2_with_holiday",867.482974790426,125.678159734896,1,TRUE,"bs",6,"mix"
"bs_1_6_6_hum_temp_pm10_no2_with_holiday",867.482974790426,125.678159734896,1,TRUE,"bs",6,"mix"
"bs_1_6_6_hum_temp_pm10_is_holiday_no2_with_holiday",867.482974790426,125.678159734896,1,TRUE,"bs",6,"mix"
"bs_1_6_6_hum_temp_pm10_is_holiday_no2_with_holiday",867.482974790426,125.678159734896,1,TRUE,"bs",6,"mix"
"bs_1_7_7_hum_temp_pm10_no2_with_holiday",867.482974790426,125.678159734896,1,TRUE,"bs",7,"mix"
"bs_1_7_7_hum_temp_pm10_no2_with_holiday",867.482974790426,125.678159734896,1,TRUE,"bs",7,"mix"
"bs_1_7_7_hum_temp_pm10_is_holiday_no2_with_holiday",867.482974790426,125.678159734896,1,TRUE,"bs",7,"mix"
"bs_1_7_7_hum_temp_pm10_is_holiday_no2_with_holiday",867.482974790426,125.678159734896,1,TRUE,"bs",7,"mix"
"ns_2_2_2_hum_temp_no2_without_holiday",867.512505586858,127.707690531328,2,FALSE,"ns",2,"mean"
"ns_2_2_2_hum_temp_no2_without_holiday",867.512505586858,127.707690531328,2,FALSE,"ns",2,"mean"
"ns_2_3_3_hum_temp_no2_without_holiday",867.512505586858,127.707690531328,2,FALSE,"ns",3,"mean"
"ns_2_3_3_hum_temp_no2_without_holiday",867.512505586858,127.707690531328,2,FALSE,"ns",3,"mean"
"ns_2_4_4_hum_temp_no2_without_holiday",867.512505586858,127.707690531328,2,FALSE,"ns",4,"mean"
"ns_2_4_4_hum_temp_no2_without_holiday",867.512505586858,127.707690531328,2,FALSE,"ns",4,"mean"
"ns_2_5_5_hum_temp_no2_without_holiday",867.512505586858,127.707690531328,2,FALSE,"ns",5,"mean"
"ns_2_5_5_hum_temp_no2_without_holiday",867.512505586858,127.707690531328,2,FALSE,"ns",5,"mean"
"ns_2_6_6_hum_temp_no2_without_holiday",867.512505586858,127.707690531328,2,FALSE,"ns",6,"mean"
"ns_2_6_6_hum_temp_no2_without_holiday",867.512505586858,127.707690531328,2,FALSE,"ns",6,"mean"
"ns_2_7_7_hum_temp_no2_without_holiday",867.512505586858,127.707690531328,2,FALSE,"ns",7,"mean"
"ns_2_7_7_hum_temp_no2_without_holiday",867.512505586858,127.707690531328,2,FALSE,"ns",7,"mean"
"bs_2_2_2_hum_temp_no2_without_holiday",867.512505586858,127.707690531328,2,FALSE,"bs",2,"mean"
"bs_2_2_2_hum_temp_no2_without_holiday",867.512505586858,127.707690531328,2,FALSE,"bs",2,"mean"
"bs_2_3_3_hum_temp_no2_without_holiday",867.512505586858,127.707690531328,2,FALSE,"bs",3,"mean"
"bs_2_3_3_hum_temp_no2_without_holiday",867.512505586858,127.707690531328,2,FALSE,"bs",3,"mean"
"bs_2_4_4_hum_temp_no2_without_holiday",867.512505586858,127.707690531328,2,FALSE,"bs",4,"mean"
"bs_2_4_4_hum_temp_no2_without_holiday",867.512505586858,127.707690531328,2,FALSE,"bs",4,"mean"
"bs_2_5_5_hum_temp_no2_without_holiday",867.512505586858,127.707690531328,2,FALSE,"bs",5,"mean"
"bs_2_5_5_hum_temp_no2_without_holiday",867.512505586858,127.707690531328,2,FALSE,"bs",5,"mean"
"bs_2_6_6_hum_temp_no2_without_holiday",867.512505586858,127.707690531328,2,FALSE,"bs",6,"mean"
"bs_2_6_6_hum_temp_no2_without_holiday",867.512505586858,127.707690531328,2,FALSE,"bs",6,"mean"
"bs_2_7_7_hum_temp_no2_without_holiday",867.512505586858,127.707690531328,2,FALSE,"bs",7,"mean"
"bs_2_7_7_hum_temp_no2_without_holiday",867.512505586858,127.707690531328,2,FALSE,"bs",7,"mean"
"ns_2_2_2_hum_temp_pm10_without_holiday",867.597810419032,127.792995363501,2,FALSE,"ns",2,"min"
"ns_2_2_2_hum_temp_pm10_without_holiday",867.597810419032,127.792995363501,2,FALSE,"ns",2,"min"
"ns_2_3_3_hum_temp_pm10_without_holiday",867.597810419032,127.792995363501,2,FALSE,"ns",3,"min"
"ns_2_3_3_hum_temp_pm10_without_holiday",867.597810419032,127.792995363501,2,FALSE,"ns",3,"min"
"ns_2_4_4_hum_temp_pm10_without_holiday",867.597810419032,127.792995363501,2,FALSE,"ns",4,"min"
"ns_2_4_4_hum_temp_pm10_without_holiday",867.597810419032,127.792995363501,2,FALSE,"ns",4,"min"
"ns_2_5_5_hum_temp_pm10_without_holiday",867.597810419032,127.792995363501,2,FALSE,"ns",5,"min"
"ns_2_5_5_hum_temp_pm10_without_holiday",867.597810419032,127.792995363501,2,FALSE,"ns",5,"min"
"ns_2_6_6_hum_temp_pm10_without_holiday",867.597810419032,127.792995363501,2,FALSE,"ns",6,"min"
"ns_2_6_6_hum_temp_pm10_without_holiday",867.597810419032,127.792995363501,2,FALSE,"ns",6,"min"
"ns_2_7_7_hum_temp_pm10_without_holiday",867.597810419032,127.792995363501,2,FALSE,"ns",7,"min"
"ns_2_7_7_hum_temp_pm10_without_holiday",867.597810419032,127.792995363501,2,FALSE,"ns",7,"min"
"bs_2_2_2_hum_temp_pm10_without_holiday",867.597810419032,127.792995363501,2,FALSE,"bs",2,"min"
"bs_2_2_2_hum_temp_pm10_without_holiday",867.597810419032,127.792995363501,2,FALSE,"bs",2,"min"
"bs_2_3_3_hum_temp_pm10_without_holiday",867.597810419032,127.792995363501,2,FALSE,"bs",3,"min"
"bs_2_3_3_hum_temp_pm10_without_holiday",867.597810419032,127.792995363501,2,FALSE,"bs",3,"min"
"bs_2_4_4_hum_temp_pm10_without_holiday",867.597810419032,127.792995363501,2,FALSE,"bs",4,"min"
"bs_2_4_4_hum_temp_pm10_without_holiday",867.597810419032,127.792995363501,2,FALSE,"bs",4,"min"
"bs_2_5_5_hum_temp_pm10_without_holiday",867.597810419032,127.792995363501,2,FALSE,"bs",5,"min"
"bs_2_5_5_hum_temp_pm10_without_holiday",867.597810419032,127.792995363501,2,FALSE,"bs",5,"min"
"bs_2_6_6_hum_temp_pm10_without_holiday",867.597810419032,127.792995363501,2,FALSE,"bs",6,"min"
"bs_2_6_6_hum_temp_pm10_without_holiday",867.597810419032,127.792995363501,2,FALSE,"bs",6,"min"
"bs_2_7_7_hum_temp_pm10_without_holiday",867.597810419032,127.792995363501,2,FALSE,"bs",7,"min"
"bs_2_7_7_hum_temp_pm10_without_holiday",867.597810419032,127.792995363501,2,FALSE,"bs",7,"min"
"ns_1_2_2_hum_temp_pm10_o3_no2_with_holiday",867.645971911733,123.841156856203,1,TRUE,"ns",2,"mean"
"ns_1_2_2_hum_temp_pm10_o3_no2_with_holiday",867.645971911733,123.841156856203,1,TRUE,"ns",2,"mean"
"ns_1_3_3_hum_temp_pm10_o3_no2_with_holiday",867.645971911733,123.841156856203,1,TRUE,"ns",3,"mean"
"ns_1_3_3_hum_temp_pm10_o3_no2_with_holiday",867.645971911733,123.841156856203,1,TRUE,"ns",3,"mean"
"ns_1_4_4_hum_temp_pm10_o3_no2_with_holiday",867.645971911733,123.841156856203,1,TRUE,"ns",4,"mean"
"ns_1_4_4_hum_temp_pm10_o3_no2_with_holiday",867.645971911733,123.841156856203,1,TRUE,"ns",4,"mean"
"ns_1_5_5_hum_temp_pm10_o3_no2_with_holiday",867.645971911733,123.841156856203,1,TRUE,"ns",5,"mean"
"ns_1_5_5_hum_temp_pm10_o3_no2_with_holiday",867.645971911733,123.841156856203,1,TRUE,"ns",5,"mean"
"ns_1_6_6_hum_temp_pm10_o3_no2_with_holiday",867.645971911733,123.841156856203,1,TRUE,"ns",6,"mean"
"ns_1_6_6_hum_temp_pm10_o3_no2_with_holiday",867.645971911733,123.841156856203,1,TRUE,"ns",6,"mean"
"ns_1_7_7_hum_temp_pm10_o3_no2_with_holiday",867.645971911733,123.841156856203,1,TRUE,"ns",7,"mean"
"ns_1_7_7_hum_temp_pm10_o3_no2_with_holiday",867.645971911733,123.841156856203,1,TRUE,"ns",7,"mean"
"bs_1_2_2_hum_temp_pm10_o3_no2_with_holiday",867.645971911733,123.841156856203,1,TRUE,"bs",2,"mean"
"bs_1_2_2_hum_temp_pm10_o3_no2_with_holiday",867.645971911733,123.841156856203,1,TRUE,"bs",2,"mean"
"bs_1_3_3_hum_temp_pm10_o3_no2_with_holiday",867.645971911733,123.841156856203,1,TRUE,"bs",3,"mean"
"bs_1_3_3_hum_temp_pm10_o3_no2_with_holiday",867.645971911733,123.841156856203,1,TRUE,"bs",3,"mean"
"bs_1_4_4_hum_temp_pm10_o3_no2_with_holiday",867.645971911733,123.841156856203,1,TRUE,"bs",4,"mean"
"bs_1_4_4_hum_temp_pm10_o3_no2_with_holiday",867.645971911733,123.841156856203,1,TRUE,"bs",4,"mean"
"bs_1_5_5_hum_temp_pm10_o3_no2_with_holiday",867.645971911733,123.841156856203,1,TRUE,"bs",5,"mean"
"bs_1_5_5_hum_temp_pm10_o3_no2_with_holiday",867.645971911733,123.841156856203,1,TRUE,"bs",5,"mean"
"bs_1_6_6_hum_temp_pm10_o3_no2_with_holiday",867.645971911733,123.841156856203,1,TRUE,"bs",6,"mean"
"bs_1_6_6_hum_temp_pm10_o3_no2_with_holiday",867.645971911733,123.841156856203,1,TRUE,"bs",6,"mean"
"bs_1_7_7_hum_temp_pm10_o3_no2_with_holiday",867.645971911733,123.841156856203,1,TRUE,"bs",7,"mean"
"bs_1_7_7_hum_temp_pm10_o3_no2_with_holiday",867.645971911733,123.841156856203,1,TRUE,"bs",7,"mean"
"ns_1_2_2_hum_temp_pm10_o3_with_holiday",867.674594753462,125.869779697932,1,TRUE,"ns",2,"mix"
"ns_1_2_2_hum_temp_pm10_o3_with_holiday",867.674594753462,125.869779697932,1,TRUE,"ns",2,"mix"
"ns_1_3_3_hum_temp_pm10_o3_with_holiday",867.674594753462,125.869779697932,1,TRUE,"ns",3,"mix"
"ns_1_3_3_hum_temp_pm10_o3_with_holiday",867.674594753462,125.869779697932,1,TRUE,"ns",3,"mix"
"ns_1_4_4_hum_temp_pm10_o3_with_holiday",867.674594753462,125.869779697932,1,TRUE,"ns",4,"mix"
"ns_1_4_4_hum_temp_pm10_o3_with_holiday",867.674594753462,125.869779697932,1,TRUE,"ns",4,"mix"
"ns_1_5_5_hum_temp_pm10_o3_with_holiday",867.674594753462,125.869779697932,1,TRUE,"ns",5,"mix"
"ns_1_5_5_hum_temp_pm10_o3_with_holiday",867.674594753462,125.869779697932,1,TRUE,"ns",5,"mix"
"ns_1_6_6_hum_temp_pm10_o3_with_holiday",867.674594753462,125.869779697932,1,TRUE,"ns",6,"mix"
"ns_1_6_6_hum_temp_pm10_o3_with_holiday",867.674594753462,125.869779697932,1,TRUE,"ns",6,"mix"
"ns_1_7_7_hum_temp_pm10_o3_with_holiday",867.674594753462,125.869779697932,1,TRUE,"ns",7,"mix"
"ns_1_7_7_hum_temp_pm10_o3_with_holiday",867.674594753462,125.869779697932,1,TRUE,"ns",7,"mix"
"bs_1_2_2_hum_temp_pm10_o3_with_holiday",867.674594753462,125.869779697932,1,TRUE,"bs",2,"mix"
"bs_1_2_2_hum_temp_pm10_o3_with_holiday",867.674594753462,125.869779697932,1,TRUE,"bs",2,"mix"
"bs_1_3_3_hum_temp_pm10_o3_with_holiday",867.674594753462,125.869779697932,1,TRUE,"bs",3,"mix"
"bs_1_3_3_hum_temp_pm10_o3_with_holiday",867.674594753462,125.869779697932,1,TRUE,"bs",3,"mix"
"bs_1_4_4_hum_temp_pm10_o3_with_holiday",867.674594753462,125.869779697932,1,TRUE,"bs",4,"mix"
"bs_1_4_4_hum_temp_pm10_o3_with_holiday",867.674594753462,125.869779697932,1,TRUE,"bs",4,"mix"
"bs_1_5_5_hum_temp_pm10_o3_with_holiday",867.674594753462,125.869779697932,1,TRUE,"bs",5,"mix"
"bs_1_5_5_hum_temp_pm10_o3_with_holiday",867.674594753462,125.869779697932,1,TRUE,"bs",5,"mix"
"bs_1_6_6_hum_temp_pm10_o3_with_holiday",867.674594753462,125.869779697932,1,TRUE,"bs",6,"mix"
